,href,Text content,layer3
26,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE_%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AF%8D_%E0%AE%A4%E0%AE%BE%E0%AE%AE%E0%AF%8B%E0%AE%A4%E0%AE%B0%E0%AE%A9%E0%AE%BE%E0%AE%B0%E0%AF%8D,வடம வண்ணக்கன் தாமோதரனார்,வடம வண்ணக்கன் தாமோதரனார்
27,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE%E0%AE%B2%E0%AF%88%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA_%E0%AE%AA%E0%AE%BF%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AF%88%E0%AE%AF%E0%AE%A9%E0%AF%8D,வடமலையப்ப பிள்ளையன்,வடமலையப்ப பிள்ளையன்
28,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AF%8D_%E0%AE%AA%E0%AF%86%E0%AE%B0%E0%AF%81%E0%AE%9E%E0%AF%8D%E0%AE%9A%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%A9%E0%AF%8D,வடமவண்ணக்கன் பெருஞ்சாத்தன்,வடமவண்ணக்கன் பெருஞ்சாத்தன்
29,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE%E0%AE%B5%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%A9%E0%AF%8D_%E0%AE%AA%E0%AF%87%E0%AE%B0%E0%AE%BF%E0%AE%9A%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%A9%E0%AF%8D,வடமவண்ணக்கன் பேரிசாத்தன்,வடமவண்ணக்கன் பேரிசாத்தன்
30,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE%E0%AF%8B%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%82%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81,வடமோடிக்கூத்து,வடமோடிக்கூத்து
31,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%AE%E0%AF%8B%E0%AE%A4%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B4%E0%AE%BE%E0%AE%B0%E0%AF%8D,வடமோதங்கிழார்,வடமோதங்கிழார்
32,/wiki/%E0%AE%B5%E0%AE%9F%E0%AE%BF%E0%AE%B5%E0%AF%87%E0%AE%B2%E0%AF%81_%E0%AE%9A%E0%AF%86%E0%AE%B2%E0%AF%8D%E0%AE%B5%E0%AE%B0%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AE%AE%E0%AF%8D,வடிவேலு செல்வரத்தினம்,வடிவேலு செல்வரத்தினம்
33,/wiki/%E0%AE%B5%E0%AE%9F%E0%AF%81%E0%AE%B5%E0%AF%82%E0%AE%B0%E0%AF%8D_%E0%AE%95%E0%AF%87._%E0%AE%A4%E0%AF%81%E0%AE%B0%E0%AF%88%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF_%E0%AE%90%E0%AE%AF%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AF%8D,வடுவூர் கே. துரைசாமி ஐயங்கார்,வடுவூர் கே. துரைசாமி ஐயங்கார்
34,/wiki/%E0%AE%B5%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%8A%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF,வட்டத்தொட்டி,வட்டத்தொட்டி
35,/wiki/%E0%AE%B5%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%8B%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%88_%E0%AE%95%E0%AF%81%E0%AE%B0%E0%AF%81%E0%AE%AE%E0%AE%9F%E0%AE%AE%E0%AF%8D,வட்டுக்கோட்டை குருமடம்,வட்டுக்கோட்டை குருமடம்
