,href,Text content,layer3
30,/wiki/%E0%AE%A4%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%AA%E0%AF%82%E0%AE%9C%E0%AF%88,தத்துபூஜை,தத்துபூஜை
31,/wiki/%E0%AE%A4%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B5_%E0%AE%87%E0%AE%A4%E0%AE%B4%E0%AF%8D,தத்துவ இதழ்,தத்துவ இதழ்
32,/wiki/%E0%AE%A4%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B5_%E0%AE%B5%E0%AE%BF%E0%AE%B3%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D,தத்துவ விளக்கம்,தத்துவ விளக்கம்
33,/wiki/%E0%AE%A4%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AF%81%E0%AE%B5%E0%AE%AA%E0%AF%8B%E0%AE%A4%E0%AE%BF%E0%AE%A9%E0%AE%BF,தத்துவபோதினி,தத்துவபோதினி
34,/wiki/%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0_%E0%AE%AA%E0%AF%82%E0%AE%AE%E0%AE%BF,தந்திர பூமி,தந்திர பூமி
35,/wiki/%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AE%BF,தந்திரி,தந்திரி
36,/wiki/%E0%AE%A4%E0%AE%A9%E0%AE%B5%E0%AE%A3%E0%AE%BF%E0%AE%95%E0%AE%A9%E0%AF%8D,தனவணிகன்,தனவணிகன்
37,/wiki/%E0%AE%A4%E0%AE%A9%E0%AE%B5%E0%AF%88%E0%AE%9A%E0%AE%BF%E0%AE%AF_%E0%AE%8A%E0%AE%B4%E0%AE%BF%E0%AE%AF%E0%AE%A9%E0%AF%8D,தனவைசிய ஊழியன்,தனவைசிய ஊழியன்
38,/wiki/%E0%AE%A4%E0%AE%A9%E0%AE%BF%E0%AE%9A%E0%AF%8D_%E0%AE%9A%E0%AF%86%E0%AE%AF%E0%AF%8D%E0%AE%AF%E0%AF%81%E0%AE%9F%E0%AF%8D_%E0%AE%9A%E0%AE%BF%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%AE%E0%AE%A3%E0%AE%BF,தனிச் செய்யுட் சிந்தாமணி,தனிச் செய்யுட் சிந்தாமணி
39,/wiki/%E0%AE%A4%E0%AE%A9%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AE%BF%E0%AE%AF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B5%E0%AE%BE%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D,தனித்தமிழியக்கவாதிகள்,தனித்தமிழியக்கவாதிகள்
40,/wiki/%E0%AE%A4%E0%AE%A9%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE%E0%AE%9A%E0%AF%81%E0%AE%B0%E0%AE%A4%E0%AF%8D_%E0%AE%A4%E0%AF%8A%E0%AE%95%E0%AF%88,தனிப்பாசுரத் தொகை,தனிப்பாசுரத் தொகை
41,/wiki/%E0%AE%A4%E0%AE%A9%E0%AF%81%E0%AE%B7%E0%AF%8D%E0%AE%95%E0%AF%8B%E0%AE%9F%E0%AE%BF_%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%9A%E0%AE%BE%E0%AE%AE%E0%AE%BF,தனுஷ்கோடி ராமசாமி,தனுஷ்கோடி ராமசாமி
42,/wiki/%E0%AE%A4%E0%AE%A9%E0%AF%8D%E0%AE%AE%E0%AF%88_%E0%AE%A8%E0%AE%B5%E0%AE%BF%E0%AE%B1%E0%AF%8D%E0%AE%9A%E0%AE%BF_%E0%AE%85%E0%AE%A3%E0%AE%BF_(%E0%AE%87%E0%AE%AF%E0%AE%B2%E0%AF%8D%E0%AE%AA%E0%AF%81_%E0%AE%A8%E0%AE%B5%E0%AE%BF%E0%AE%B1%E0%AF%8D%E0%AE%9A%E0%AE%BF),தன்மை நவிற்சி அணி (இயல்பு நவிற்சி),தன்மை நவிற்சி அணி (இயல்பு நவிற்சி)
43,/wiki/%E0%AE%A4%E0%AE%AA%E0%AE%BF%E0%AE%A4%E0%AE%BE_%E0%AE%AA%E0%AE%BE%E0%AE%AA%E0%AF%81,தபிதா பாபு,தபிதா பாபு
